Time,Open,High,Low,Last,Change,Volume
11/12/2019,36.43,37.13,36.4,36.71,0.4,58612000
11/11/2019,35.96,36.6648,35.58,36.31,0.02,43572200
11/08/2019,36.06,36.58,36,36.29,0.01,39396200
11/07/2019,36.52,36.99,36.03,36.28,0.35,54350100
11/06/2019,36.06,36.48,35.52,35.93,-0.22,51675100
11/05/2019,36.56,37.18,35.98,36.15,-0.14,84848600
11/04/2019,35.19,36.45,34.76,36.29,1.4,83343696
11/01/2019,34.37,35,34.1,34.89,0.96,64238600
10/31/2019,32.98,34.34,32.82,33.93,0.8,67881600
10/30/2019,32.93,33.34,32.035,33.13,0.1,78228704
10/29/2019,33.73,33.9,32.7,33.03,-0.66,78700000
10/28/2019,33.16,33.9103,33.15,33.69,0.98,51223600
10/25/2019,31.9,32.86,31.83,32.71,0.99,45368800
10/24/2019,31.58,31.86,31.34,31.72,0.36,28448900
10/23/2019,31.09,31.65,30.83,31.36,-0.15,26858100
10/22/2019,32.06,32.15,31.5,31.51,-0.52,36860300
10/21/2019,31.5,32.26,31.41,32.03,1.06,52648000
10/18/2019,31.06,31.33,30.29,30.97,-0.17,39711200
10/17/2019,31.3,31.4,30.86,31.14,0.33,37010200
10/16/2019,30.6,31.41,30.53,30.81,0.09,43064200
10/15/2019,30.7,30.92,30.17,30.72,0.19,42142300
10/14/2019,29.71,30.61,29.38,30.53,0.78,44818200
10/11/2019,28.83,30.2,28.81,29.75,1.37,66632400
10/10/2019,28.52,28.89,28,28.38,-0.1,41171900
10/09/2019,28.8,28.95,28.35,28.48,0.25,36321600
10/08/2019,28.55,28.64,27.92,28.23,-0.7,44432000
10/07/2019,28.9,29.63,28.8431,28.93,-0.08,39745200
10/04/2019,28.83,29.06,28.57,29.01,0.33,34609200
10/03/2019,28.28,28.778,27.43,28.68,0.37,56905400
10/02/2019,28.5,28.85,28.03,28.31,-0.45,44048700
10/01/2019,29.05,29.54,28.64,28.76,-0.23,37366000
09/30/2019,28.8001,29.05,28.36,28.99,0.27,40332000
09/27/2019,29.17,29.77,28.35,28.72,-0.75,54144600
09/26/2019,29.67,29.77,29,29.47,-0.07,41182200
09/25/2019,29.48,29.65,28.5501,29.54,0.02,58691500
09/24/2019,30.54,30.75,29.29,29.52,-1.12,73220896
09/23/2019,30.12,30.8,30.07,30.64,0.59,45185800
09/20/2019,30.36,30.47,29.65,30.05,-0.24,83555504
09/19/2019,30.57,30.96,30.14,30.29,-0.13,41930800
09/18/2019,30.75,30.893,29.88,30.42,-0.57,47277300
09/17/2019,31.07,31.32,30.74,30.99,0.16,35125700
09/16/2019,30.37,31.15,30.26,30.83,0.14,52248500
09/13/2019,30.27,30.85,29.95,30.69,0.48,47758700
09/12/2019,30.08,30.84,29.95,30.21,0.45,53618300
09/11/2019,30.38,30.43,29.51,29.76,-0.47,50631600
09/10/2019,30.22,30.38,29.77,30.23,-0.27,48604700
09/09/2019,30.93,31.1752,30.24,30.5,-0.06,54413100
09/06/2019,31.5,31.51,30.48,30.56,-0.94,51672900
09/05/2019,31.79,32.05,31.12,31.5,0.55,57932000
09/04/2019,31.32,31.83,30.85,30.95,0.05,46709700
09/03/2019,30.83,31.14,30.68,30.9,-0.55,38080200
08/30/2019,31.6,31.865,31.13,31.45,0,40347300
08/29/2019,31.47,31.83,31.33,31.45,0.67,44485400
08/28/2019,29.92,31.1801,29.7,30.78,0.58,55896400
08/27/2019,30.6,30.89,29.6,30.2,-0.08,53351700
08/26/2019,30.34,30.72,29.94,30.28,0.74,50858800
08/23/2019,31.3,31.83,29.4,29.54,-2.36,83931600
08/22/2019,31.76,31.92,30.98,31.9,0.2,47742100
08/21/2019,31.05,31.74,30.84,31.7,0.98,41635000
08/20/2019,30.94,31.305,30.45,30.72,-0.76,48016300
08/19/2019,32,32.19,31.42,31.48,0.3,67781600
08/16/2019,30.31,31.48,30.21,31.18,1.51,71588896
08/15/2019,30.63,30.73,29.21,29.67,-0.57,72606800
08/14/2019,31,31.05,29.51,30.24,-1.87,127521400
08/13/2019,32.36,33.14,31.72,32.11,-0.32,102579296
08/12/2019,34.16,34.65,32.08,32.43,-1.76,106936000
08/09/2019,33.45,35.55,33.08,34.19,0.27,132483904
08/08/2019,31.53,34.27,31.48,33.92,4.73,167278800
08/07/2019,28.47,29.28,28.37,29.19,0.33,58577500
08/06/2019,28.86,29.05,28.2,28.86,0.87,60578400
08/05/2019,28.26,28.49,27.65,27.99,-1.45,74333200
08/02/2019,29.48,29.7301,28.94,29.44,-0.42,60410800
08/01/2019,30.5,31.48,29.1,29.86,-0.59,80878800
07/31/2019,32.08,32.3,30.3,30.45,-3.42,119190000
07/30/2019,33.21,33.94,32.94,33.87,0.39,72198800
07/29/2019,34.14,34.18,32.98,33.48,-0.54,45921900
07/26/2019,34.23,34.77,33.865,34.02,0.35,43502700
07/25/2019,34.05,34.25,33.62,33.67,-0.44,36705600
07/24/2019,33.64,34.36,33.45,34.11,0.62,41952200
07/23/2019,33.17,33.5,32.93,33.49,0.64,38532400
07/22/2019,32.8,33.31,32.735,32.85,0.34,37777300
07/19/2019,33.08,33.35,32.45,32.51,-0.49,44617700
07/18/2019,33.03,33.46,32.42,33,-0.6,58610800
07/17/2019,34.01,34.3,33.49,33.6,-0.25,42557900
07/16/2019,34.3,34.86,33.8,33.85,-0.54,66912700
07/15/2019,33.34,34.55,33.27,34.39,1.18,65565200
07/12/2019,32.76,33.39,32.59,33.21,0.15,51509600
07/11/2019,33.91,34,32.76,33.06,-0.73,63081800
07/10/2019,33.56,34.03,33.36,33.79,0.64,60388400
07/09/2019,31.76,33.18,31.71,33.15,1.11,61419700
07/08/2019,31.8,32.15,31.26,32.04,0.54,49689400
07/05/2019,30.88,31.56,30.75,31.5,0.31,34011800
07/03/2019,31.13,31.33,30.74,31.19,-0.05,23462000
07/02/2019,30.96,31.26,30.73,31.24,0.04,37721600
07/01/2019,31.79,32.04,30.87,31.2,0.83,60525500
06/28/2019,31.08,31.11,30.33,30.37,-0.37,50090900
06/27/2019,30.41,30.96,30.21,30.74,0.82,55623300
06/26/2019,29.98,30.48,29.78,29.92,1.06,65064200
06/25/2019,29.26,29.72,28.8,28.86,-0.4,53680800
06/24/2019,29.32,29.4,28.67,29.26,0.16,55724800
06/21/2019,29.65,30.35,28.97,29.1,-0.91,81861296
06/20/2019,31.24,31.36,29.84,30.01,-0.49,72418096
06/19/2019,30.67,30.79,30.06,30.5,0.05,63233900
06/18/2019,29.76,30.97,29.58,30.45,1.25,86444496
06/17/2019,30.25,30.45,29.18,29.2,-1.16,70865696
06/14/2019,30.7,30.96,30.02,30.36,-1.03,70373000
06/13/2019,32.39,32.5,31.06,31.39,-0.79,63555900
06/12/2019,32,32.57,31.92,32.18,-0.23,56298600
06/11/2019,33.43,33.49,31.82,32.41,-0.82,82834896
06/10/2019,33.53,34.3,33.08,33.23,0.82,97668704
06/07/2019,31.94,32.6,31.57,32.41,0.59,86841000
06/06/2019,29.87,31.98,29.84,31.82,2.32,131267696
06/05/2019,29.93,29.99,29.03,29.5,-0.07,79481504
06/04/2019,28.39,29.59,27.91,29.57,1.99,107549504
06/03/2019,28.75,29.62,27.29,27.58,0.17,147532096
05/31/2019,27.57,28.36,27.4,27.41,-0.62,68667800
05/30/2019,28.4,28.56,27.6,28.03,-0.06,65289000
05/29/2019,29,29.32,27.73,28.09,-0.94,99969600
05/28/2019,27.27,29.67,27.06,29.03,2.59,146949600
05/24/2019,26.61,26.925,26.4,26.44,0.08,39835700
05/23/2019,26.99,27.1,26.03,26.36,-1.05,67809104
05/22/2019,27.12,27.59,27.07,27.41,0.06,40035200
05/21/2019,27.18,27.37,26.93,27.35,0.67,46079100
05/20/2019,26.98,27.24,26.49,26.68,-0.82,69757400
05/17/2019,27.69,28.46,27.4,27.5,-0.51,65385300
05/16/2019,27.37,28.37,27.2699,28.01,0.43,67330000
05/15/2019,26.87,27.79,26.73,27.58,0.26,55689800
05/14/2019,26.53,27.48,26.15,27.32,1.08,82980400
05/13/2019,26.98,27.23,26.1,26.24,-1.72,99017800
05/10/2019,27.03,28.1,26.93,27.96,0.75,82930096
05/09/2019,26.7,27.38,26.03,27.21,0.12,73150800
05/08/2019,26.41,27.71,26.27,27.09,0.43,65967500
05/07/2019,27.2,27.35,26.21,26.66,-0.76,75868800
05/06/2019,26.72,27.5,26.45,27.42,-0.8,70344000
05/03/2019,28.3,28.4201,27.66,28.22,-0.07,55503000
05/02/2019,26.94,28.64,26.61,28.29,1.48,100514704
05/01/2019,28.95,29.15,26.78,26.81,-0.82,136066896
04/30/2019,27.59,27.8,26.94,27.63,-0.06,73165800
04/29/2019,27.9,28.14,27.5,27.69,-0.19,44532700
04/26/2019,27.66,27.9,27.05,27.88,0.22,48827900
04/25/2019,28.67,28.86,27.36,27.66,-0.8,57329700
04/24/2019,28.1,28.85,27.93,28.46,0.49,51784700
04/23/2019,28.18,28.49,27.79,27.97,-0.21,41777400
04/22/2019,27.62,28.23,27.39,28.18,0.5,36477200
04/18/2019,27.6,27.88,27.34,27.68,0.19,39880800
04/17/2019,28.21,28.27,27.22,27.49,-0.44,48240700
04/16/2019,27.72,28.18,27.49,27.93,0.6,47340000
04/15/2019,27.8,27.84,26.96,27.33,-0.52,40812400
04/12/2019,28.21,28.38,27.66,27.85,0.06,41048800
04/11/2019,27.81,28.05,27.46,27.79,-0.04,44801100
04/10/2019,27.46,28.12,27.32,27.83,0.59,64368100
04/09/2019,28.24,28.38,27.19,27.24,-1.29,75539696
04/08/2019,28.69,28.95,28.18,28.53,-0.45,58002400
04/05/2019,29.64,29.69,28.8,28.98,-0.11,65662700
04/04/2019,28.88,29.385,28.61,29.09,0.07,82191000
04/03/2019,28.02,29.9498,27.88,29.02,2.27,197650400
04/02/2019,26.51,26.8,26.09,26.75,0.39,53358700
04/01/2019,26.42,26.555,25.83,26.36,0.84,63000300
03/29/2019,25.58,25.73,25.25,25.52,0.46,53502800
03/28/2019,25.1,25.56,24.65,25.06,0.17,64667400
03/27/2019,25.7,25.88,24.55,24.89,-0.8,88585200
03/26/2019,26.69,26.98,25.46,25.69,-0.28,75754000
03/25/2019,26.29,26.99,25.54,25.97,-0.4,78438096
03/22/2019,27.54,27.75,26.33,26.37,-1.52,115323200
03/21/2019,25.78,28.11,25.71,27.89,2.19,129610200
03/20/2019,26.49,26.88,25.31,25.7,-0.3,151292096
03/19/2019,23.6,26.08,23.59,26,2.75,156052192
03/18/2019,23.3,23.62,23.04,23.25,-0.04,34731800
03/15/2019,23.1,23.65,23.01,23.29,0.47,46519900
03/14/2019,23.37,23.49,22.8,22.82,-0.56,42818500
03/13/2019,23.66,24.15,23.35,23.38,-0.11,56705700
03/12/2019,23.1,23.795,22.78,23.49,0.53,56410600
03/11/2019,22.15,23.075,21.98,22.96,0.95,54420100
03/08/2019,21.35,22.085,21.035,22.01,-0.07,49967700
03/07/2019,22.33,22.4101,21.73,22.08,-0.33,52186200
03/06/2019,23.47,23.53,22.4,22.41,-1.09,60479400
03/05/2019,23.34,23.68,23.01,23.5,0.13,35462500
03/04/2019,23.89,24.13,23.01,23.37,-0.31,48147700
03/01/2019,23.97,24.19,23.45,23.68,0.15,48083900
02/28/2019,23.21,23.67,23.11,23.53,0.05,39384900
