Time,Open,High,Low,Last,Change,Volume
10/30/2019,129.69,130.31,129.1535,129.6,0.12,10880000
10/29/2019,130.5,130.77,129.44,129.48,-1.05,9305000
10/28/2019,131.45,132.08,130.14,130.53,-0.37,8940300
10/25/2019,130.5,131.76,130.03,130.9,0.64,6696000
10/24/2019,131.52,131.7,129.63,130.26,-0.87,6792200
10/23/2019,132.45,132.68,130.76,131.13,-1.27,7075600
10/22/2019,133.15,133.68,132.1,132.4,2.14,10540800
10/21/2019,131.44,131.73,130.02,130.26,-0.63,7391000
10/18/2019,132.37,133.16,130.89,130.89,-1.48,8695500
10/17/2019,132.53,133.44,130.51,132.37,1.51,8037000
10/16/2019,129.76,131.83,129.7,130.86,1.1,7671800
10/15/2019,130.01,130.89,129.4,129.76,0.06,5937200
10/14/2019,130.13,130.3,129.48,129.7,-0.32,3753000
10/11/2019,130.3,130.99,129.5885,130.02,0.68,6809700
10/10/2019,129.22,130.14,128.88,129.34,0.01,4581000
10/09/2019,129.1,129.85,128.06,129.33,0.86,5037400
10/08/2019,129.9,130.04,128.37,128.47,-2.43,6778100
10/07/2019,130.27,131.565,129.04,130.9,0.63,5842400
10/04/2019,128.69,130.44,128.61,130.27,2.12,6803200
10/03/2019,128.6,129.43,127.54,128.15,-0.99,8683700
10/02/2019,128.51,129.22,127.57,129.14,-0.41,8343500
10/01/2019,130.8,131.78,129.51,129.55,-0.77,6011400
09/30/2019,130.34,130.86,129.82,130.32,0.36,5845900
09/27/2019,130.1,131,128.92,129.96,-1.31,8402900
09/26/2019,133.14,133.3,129.06,131.27,-1.82,11851600
09/25/2019,131.79,133.42,131.22,133.09,1.12,6613000
09/24/2019,134.01,134.15,131.5,131.97,-0.49,11940300
09/23/2019,131.99,132.89,131.89,132.46,0.19,6146800
09/20/2019,133.03,133.23,131.6125,132.27,-1.03,25640000
09/19/2019,137,137.36,133,133.3,-3.5,12585300
09/18/2019,136.41,137.065,135.72,136.8,0.49,6894500
09/17/2019,135.8,136.725,135.67,136.31,0.51,4759900
09/16/2019,136.29,137.2411,135.3,135.8,-2.22,6329200
09/13/2019,137.85,138.22,137.11,138.02,0.52,5209100
09/12/2019,136.84,138.67,136.54,137.5,1.31,7333900
09/11/2019,135.56,136.24,134.93,136.19,0.4,7896300
09/10/2019,138.12,138.44,134.58,135.79,-3.04,10974500
09/09/2019,139.58,140.08,138.4847,138.83,-0.72,5458600
09/06/2019,139.13,139.81,138.25,139.55,0.71,4089900
09/05/2019,138.92,139.27,138.3236,138.84,0.95,5145200
09/04/2019,136.74,138.2,136.39,137.89,1.58,4302800
09/03/2019,136.37,136.42,135.06,136.31,-0.95,5998600
08/30/2019,138.29,138.5,136.765,137.26,-0.58,5624000
08/29/2019,138.12,138.68,137.42,137.84,1.29,6536300
08/28/2019,134.06,136.73,133.52,136.55,2.06,5957500
08/27/2019,135.77,135.99,134.185,134.49,-0.12,6015300
08/26/2019,134.19,134.64,132.55,134.61,2.94,8101600
08/23/2019,135.51,136.44,131.0234,131.67,-4.41,10197600
08/22/2019,136.2,136.67,134.69,136.08,0.32,6968200
08/21/2019,134.61,136.0599,134.05,135.76,0.63,6326600
08/20/2019,133.33,136.04,133.26,135.13,-0.16,8628900
08/19/2019,136.79,137.62,134.28,135.29,0.09,11741800
08/16/2019,134.02,135.5,133.83,135.2,1.79,6353700
08/15/2019,133.5,134.28,132.47,133.41,0.56,7590100
08/14/2019,135.06,135.15,132.68,132.85,-4.16,11797600
08/13/2019,135,137.92,135,137.01,1.26,8196900
08/12/2019,137.31,137.57,135.23,135.75,-2.77,7800200
08/09/2019,137.1,139.24,136.7618,138.52,0.63,8811800
08/08/2019,137.9,138,136.01,137.89,3.03,14054700
08/07/2019,134.93,135.87,132.26,134.86,-7.01,29084400
08/06/2019,140.41,141.95,138.37,141.87,3.57,18818800
08/05/2019,139.14,140.23,137.03,138.3,-3.41,10669600
08/02/2019,140.99,142.22,139.94,141.71,-0.14,6539000
08/01/2019,143.34,144.53,141.26,141.85,-1.16,8911600
07/31/2019,144.99,145,142.34,143.01,-1.92,9710600
07/30/2019,145.76,146.8,144.61,144.93,-1.46,6563000
07/29/2019,145.59,147.15,145.17,146.39,1.74,11674100
07/26/2019,143.74,145.19,143.05,144.65,1.44,8139400
07/25/2019,141.4,143.23,141.045,143.21,1.92,7294300
07/24/2019,141.4,141.59,140.4,141.29,0.03,5896600
