Time,Open,High,Low,Last,Change,Volume
01/23/2020,1885.11,1889.975,1872.76,1884.58,-2.88,2484600
01/22/2020,1896.09,1902.5,1883.34,1887.46,-4.54,3216200
01/21/2020,1865,1894.27,1860,1892,27.28,3707700
01/17/2020,1885.89,1886.64,1857.25,1864.72,-13.22,3997300
01/16/2020,1882.99,1885.59,1866.02,1877.94,15.92,2659400
01/15/2020,1872.25,1878.86,1855.09,1862.02,-7.42,2896500
01/14/2020,1885.88,1887.11,1858.55,1869.44,-21.86,3446300
01/13/2020,1891.31,1898,1880.8,1891.3,8.14,2785800
01/10/2020,1905.37,1906.94,1880,1883.16,-17.89,2856900
01/09/2020,1909.89,1917.82,1895.804,1901.05,9.08,3174900
01/08/2020,1898.04,1911,1886.445,1891.97,-14.89,3511900
01/07/2020,1904.5,1913.89,1892.043,1906.86,3.98,4134000
01/06/2020,1860,1903.69,1860,1902.88,27.91,4065600
01/03/2020,1864.5,1886.196,1864.5,1874.97,-23.04,3766600
01/02/2020,1875,1898.01,1864.15,1898.01,50.17,4035900
12/31/2019,1842,1853.26,1832.23,1847.84,0.95,2510300
12/30/2019,1874,1884,1840.62,1846.89,-22.91,3677300
12/27/2019,1882.92,1901.4,1866.01,1869.8,1.03,6188700
12/26/2019,1801.01,1870.46,1799.5,1868.77,79.56,6024600
12/24/2019,1793.81,1795.57,1787.575,1789.21,-3.79,881300
12/23/2019,1788.26,1793,1784.51,1793,6.5,2137400
12/20/2019,1799.61,1802.97,1782.45,1786.5,-5.78,5152400
12/19/2019,1780.5,1792.99,1774.06,1792.28,8.25,2738300
12/18/2019,1795.02,1798.2,1782.36,1784.03,-6.63,3354100
12/17/2019,1778.01,1792,1777.39,1790.66,21.45,3646600
12/16/2019,1767,1769.5,1757.05,1769.21,8.27,3149300
12/13/2019,1765,1768.99,1755,1760.94,0.61,2747900
12/12/2019,1750,1764,1745.44,1760.33,11.61,3103900
12/11/2019,1741.67,1750,1735.71,1748.72,9.51,2101300
12/10/2019,1747.4,1750.67,1735,1739.21,-10.3,2515600
12/09/2019,1750.66,1766.892,1745.61,1749.51,-2.09,2502400
12/06/2019,1751.2,1754.4,1740.13,1751.6,11.12,3119900
12/05/2019,1763.5,1763.5,1740,1740.48,-20.21,2827800
12/04/2019,1774.01,1789.089,1760.22,1760.69,-9.27,2680700
12/03/2019,1760,1772.87,1747.23,1769.96,-11.64,3529500
12/02/2019,1804.4,1805.55,1762.68,1781.6,-19.2,3931700
11/29/2019,1817.78,1824.69,1800.79,1800.8,-17.71,1923400
11/27/2019,1801,1824.5,1797.31,1818.51,21.57,3035800
11/26/2019,1779.92,1797.03,1778.35,1796.94,23.1,3190400
11/25/2019,1753.25,1777.42,1753.24,1773.84,28.12,3489400
11/22/2019,1739.02,1746.43,1731,1745.72,11.01,2479000
11/21/2019,1743,1746.87,1730.36,1734.71,-10.82,2662900
11/20/2019,1749.14,1762.524,1734.12,1745.53,-7.26,2793700
11/19/2019,1756.99,1760.68,1743.03,1752.79,0.26,2274500
11/18/2019,1738.3,1753.7,1722.71,1752.53,13.04,2841900
11/15/2019,1760.05,1761.68,1732.86,1739.49,-15.11,3931100
11/14/2019,1751.43,1766.593,1749.56,1754.6,1.49,2269400
11/13/2019,1773.39,1775,1747.32,1753.11,-24.89,2926200
11/12/2019,1774.66,1786.22,1771.91,1778,6.35,2038300
11/11/2019,1778,1780,1767.13,1771.65,-14.23,1947800
11/08/2019,1787.89,1789.88,1774.04,1785.88,-2.32,2126100
11/07/2019,1803.76,1805.9,1783.48,1788.2,-7.57,2651000
11/06/2019,1801,1802.5,1788.58,1795.77,-5.94,2029700
11/05/2019,1809.16,1810.25,1794,1801.71,-2.95,1885500
11/04/2019,1801.01,1815.06,1801.01,1804.66,13.22,2771900
11/01/2019,1788.01,1797.445,1785.21,1791.44,14.78,2790300
10/31/2019,1775.99,1792,1771.475,1776.66,-3.33,2781100
10/30/2019,1760.24,1782.38,1759.115,1779.99,17.28,2449400
10/29/2019,1774.81,1777,1755.81,1762.71,-14.37,2276800
10/28/2019,1748.06,1778.7,1742.5,1777.08,15.75,3708800
10/25/2019,1697.55,1764.21,1695,1761.33,-19.45,9626400
10/24/2019,1771.09,1788.338,1760.27,1780.78,18.61,5204300
10/23/2019,1761.3,1770.05,1742,1762.17,-3.56,2190300
10/22/2019,1788.15,1789.78,1762,1765.73,-19.93,2234400
10/21/2019,1769.66,1785.88,1765,1785.66,28.15,2224900
10/18/2019,1787.8,1793.98,1749.2,1757.51,-29.97,3366000
10/17/2019,1796.49,1798.85,1782.02,1787.48,10.05,2713700
10/16/2019,1773.33,1786.24,1770.521,1777.43,10.05,2804000
10/15/2019,1742.14,1776.45,1740.62,1767.38,30.95,3129200
10/14/2019,1728.91,1741.889,1722,1736.43,4.51,1928800
10/11/2019,1740.21,1745.45,1729.86,1731.92,11.66,3279500
10/10/2019,1725.24,1738.29,1713.75,1720.26,-1.73,2721500
10/09/2019,1719.61,1729.95,1714.36,1721.99,16.48,2089200
10/08/2019,1722.49,1727,1705,1705.51,-27.15,2626800
10/07/2019,1731.63,1747.83,1723.7,1732.66,-6.99,2187500
10/04/2019,1726.02,1740.575,1719.23,1739.65,15.23,2489200
10/03/2019,1713,1725,1685.06,1724.42,11.19,3624300
10/02/2019,1727.74,1728.89,1705,1713.23,-22.42,3338400
10/01/2019,1746,1755.6,1728.41,1735.65,-0.26,3170400
09/30/2019,1727.7,1737.46,1709.22,1735.91,10.46,2760700
09/27/2019,1748,1749.12,1713.82,1725.45,-14.39,3948000
09/26/2019,1762.79,1763.37,1731.5,1739.84,-28.49,3571900
09/25/2019,1747.36,1773,1723,1768.33,26.72,3531000
09/24/2019,1790.6,1795.705,1735.545,1741.61,-43.69,4637900
09/23/2019,1777,1792.7,1767.32,1785.3,-8.86,3139100
09/20/2019,1821.71,1830.63,1780.92,1794.16,-27.34,5555800
09/19/2019,1821.02,1832.57,1817.9,1821.5,4.04,2078300
09/18/2019,1817.04,1822.06,1795.5,1817.46,-5.09,2536000
09/17/2019,1807.08,1823.99,1804.1,1822.55,14.71,2033000
09/16/2019,1824.02,1825.694,1800.2,1807.84,-31.5,3675400
09/13/2019,1842.01,1846.122,1835.17,1839.34,-4.21,1971300
09/12/2019,1837.63,1853.66,1834.28,1843.55,20.56,2823500
09/11/2019,1812.14,1833.42,1809.08,1822.99,2.44,2432700
09/10/2019,1822.75,1825.81,1805.336,1820.55,-10.8,2613800
09/09/2019,1841,1850,1824.61,1831.35,-2.16,2999500
09/06/2019,1838.22,1840.65,1826.4,1833.51,-7.21,2496900
09/05/2019,1821.95,1842,1815.575,1840.72,40.1,3325100
09/04/2019,1805,1807.631,1796.23,1800.62,10.78,2326200
09/03/2019,1770,1800.8,1768,1789.84,13.55,3546800
08/30/2019,1797.49,1799.74,1764.57,1776.29,-10.11,3064100
08/29/2019,1783,1798.55,1777.25,1786.4,22.15,3018000
08/28/2019,1755,1767.86,1744.05,1764.25,2.42,2421800
08/27/2019,1775.73,1779.4,1746.68,1761.83,-7.04,3027200
08/26/2019,1766.91,1770,1743.51,1768.87,19.25,3085300
08/23/2019,1793.03,1804.896,1745.23,1749.62,-55.98,5277800
08/22/2019,1828,1829.411,1800.1,1805.6,-17.94,2658300
08/21/2019,1819.39,1829.578,1815,1823.54,22.16,2039200
08/20/2019,1814.5,1816.82,1799.88,1801.38,-14.74,1932800
08/19/2019,1818.08,1826,1812.61,1816.12,23.55,2820300
08/16/2019,1792.89,1802.908,1784.55,1792.57,16.45,3054200
08/15/2019,1781.99,1788,1761.96,1776.12,13.16,3809900
08/14/2019,1793.01,1795.651,1757.215,1762.96,-61.38,4893600
08/13/2019,1783,1831.743,1780,1824.34,39.42,4075000
08/12/2019,1795.99,1800.98,1777,1784.92,-22.66,2905400
08/09/2019,1828.95,1831.091,1802.22,1807.58,-25.31,2879700
08/08/2019,1806,1834.26,1798.11,1832.89,39.49,3701200
08/07/2019,1773.99,1798.93,1757,1793.4,5.57,4526800
08/06/2019,1792.23,1793.77,1753.4,1787.83,22.7,5070200
08/05/2019,1770.22,1788.668,1748.78,1765.13,-58.11,6058200
08/02/2019,1845.07,1846.363,1808.02,1823.24,-32.08,4956200
08/01/2019,1871.72,1897.92,1844.01,1855.32,-11.46,4713300
07/31/2019,1898.11,1899.55,1849.44,1866.78,-31.75,4470700
07/30/2019,1891.11,1909.89,1883.48,1898.53,-13.92,2910800
07/29/2019,1930,1932.226,1890.54,1912.45,-30.6,4493100
07/26/2019,1942,1950.895,1924.51,1943.05,-30.77,4927100
07/25/2019,2001,2001.2,1972.72,1973.82,-26.99,4136400
07/24/2019,1969.3,2001.3,1965.87,2000.81,6.32,2631300
07/23/2019,1995.99,1997.79,1973.13,1994.49,8.86,2703400
07/22/2019,1971.14,1989,1958.26,1985.63,21.11,2908100
07/19/2019,1991.21,1996,1962.226,1964.52,-13.38,3185600
07/18/2019,1980.01,1987.5,1951.55,1977.9,-14.13,3504200
07/17/2019,2007.05,2012,1992.03,1992.03,-17.87,2558800
07/16/2019,2010.58,2026.32,2001.22,2009.9,-11.09,2618100
07/15/2019,2021.4,2022.9,2001.55,2020.99,9.99,2981300
07/12/2019,2008.27,2017,2003.87,2011,9.93,2509200
07/11/2019,2025.62,2035.8,1995.3,2001.07,-16.34,4317700
07/10/2019,1996.51,2024.94,1995.4,2017.41,29.11,4931900
07/09/2019,1947.8,1990.01,1943.475,1988.3,35.98,4345600
07/08/2019,1934.12,1956,1928.253,1952.32,9.41,2883300
07/05/2019,1928.6,1945.9,1925.3,1942.91,3.91,2628300
07/03/2019,1935.89,1941.59,1930.5,1939,4.69,1690200
07/02/2019,1919.38,1934.79,1906.63,1934.31,12.12,2651200
07/01/2019,1922.98,1929.82,1914.66,1922.19,28.56,3203300
06/28/2019,1908,1912.94,1884,1893.63,-10.65,3037300
06/27/2019,1902,1911.24,1898.04,1904.28,6.45,2141700
06/26/2019,1892.48,1903.8,1887.32,1897.83,19.56,2441900
06/25/2019,1911.84,1916.385,1872.42,1878.27,-35.63,3012300
06/24/2019,1912.66,1916.86,1901.3,1913.9,2.6,2282900
06/21/2019,1916.1,1925.95,1907.58,1911.3,-6.89,3933500
06/20/2019,1933.33,1935.2,1905.8,1918.19,9.4,3217100
06/19/2019,1907.84,1919.581,1892.47,1908.79,7.42,2895300
06/18/2019,1901.35,1921.67,1899.79,1901.37,15.34,3895700
06/17/2019,1876.5,1895.688,1875.45,1886.03,16.36,2634300
06/14/2019,1864,1876,1859,1869.67,-0.63,2851100
06/13/2019,1866.72,1883.09,1862.22,1870.3,14.98,2795800
06/12/2019,1853.98,1865,1844.38,1855.32,-8.38,2678300
06/11/2019,1883.25,1893.7,1858,1863.7,3.07,4042600
06/10/2019,1822,1884.87,1818,1860.63,56.6,5371000
06/07/2019,1763.7,1806.254,1759.49,1804.03,49.67,4808200
06/06/2019,1737.71,1760,1726.13,1754.36,15.86,3689200
06/05/2019,1749.6,1752,1715.251,1738.5,8.94,4239700
06/04/2019,1699.24,1730.82,1680.89,1729.56,36.87,5679100
06/03/2019,1760.01,1766.29,1672,1692.69,-82.38,9098700
05/31/2019,1790.01,1795.585,1772.703,1775.07,-41.25,4618800
05/30/2019,1825.49,1829.47,1807.825,1816.32,-2.87,3146800
05/29/2019,1823.12,1830,1807.533,1819.19,-17.24,4279000
05/28/2019,1834.95,1849.267,1827.35,1836.43,13.15,3199900
05/24/2019,1835.89,1841.76,1817.851,1823.28,7.8,3369600
05/23/2019,1836.59,1844,1804.2,1815.48,-44.2,4424200
05/22/2019,1851.78,1871.485,1851,1859.68,2.16,2936600
05/21/2019,1874.79,1879,1846,1857.52,-1.45,4005100
05/20/2019,1852.69,1867.78,1835.54,1858.97,-10.03,3798100
05/17/2019,1893.05,1910.53,1867.33,1869,-38.57,4736600
05/16/2019,1885.94,1917.51,1882.29,1907.57,36.42,4707800
05/15/2019,1827.95,1874.427,1823,1871.15,31.03,4692600
05/14/2019,1839.5,1852.44,1815.75,1840.12,17.44,4629100
05/13/2019,1836.56,1846.535,1818,1822.68,-67.3,5783400
05/10/2019,1898,1903.79,1856,1889.98,-9.89,5717900
05/09/2019,1900,1909.4,1876,1899.87,-17.9,5308200
05/08/2019,1918.87,1935.37,1910,1917.77,-3.23,4078500
05/07/2019,1939.99,1949.1,1903.38,1921,-29.55,5902100
05/06/2019,1917.98,1959,1910.5,1950.55,-11.91,5417800
05/03/2019,1949,1964.4,1936,1962.46,61.64,6381500
05/02/2019,1913.33,1921.55,1881.87,1900.82,-10.7,3962900
05/01/2019,1933.09,1943.64,1910.55,1911.52,-15,3116900
04/30/2019,1930.1,1935.71,1906.95,1926.52,-11.91,3506000
04/29/2019,1949,1956.335,1934.09,1938.43,-12.2,4021200
04/26/2019,1929,1951,1898,1950.63,48.38,8432500
04/25/2019,1917,1922.45,1900.31,1902.25,0.5,6099100
04/24/2019,1925,1929.69,1898.16,1901.75,-22.02,3675700
04/23/2019,1891.2,1929.26,1889.58,1923.77,36.46,4640400
04/22/2019,1855.4,1888.42,1845.64,1887.31,25.62,3373800
04/18/2019,1868.79,1870.82,1859.48,1861.69,-3.13,2749800
04/17/2019,1872.99,1876.473,1860.44,1864.82,1.78,2893500
04/16/2019,1851.35,1869.77,1848,1863.04,18.17,3044600
